chr,start,end,value1
contig1,6894000,6904000,0.09598824
contig1,6903000,6913000,0.1488262
contig1,6912000,6922000,-0.002374272
contig1,6921000,6931000,-0.11995273
contig1,6930000,6940000,0.06319385
contig1,6939000,6949000,0.018300654
contig1,6948000,6958000,0.034731045
contig1,6957000,6967000,-0.015282392
contig1,6966000,6976000,-0.004083387
contig1,6975000,6985000,0.006794055
contig1,6984000,6994000,-0.089301124
contig1,6993000,7003000,0.08036279
contig1,7002000,7012000,-0.09976298
contig1,7011000,7021000,0.032437045
contig1,7020000,7030000,0.09201171
contig1,7029000,7039000,0.034774855
contig1,7038000,7048000,-0.04496124
contig1,7047000,7057000,-2.22E-04
contig1,7056000,7066000,0.040595397
contig1,7065000,7075000,0.062084764
contig1,7074000,7084000,0.005027323
contig1,7083000,7093000,-0.07594678
contig1,7092000,7102000,0.08725425
contig1,7101000,7111000,0.1259947
contig1,7110000,7120000,0.027072053
contig1,7119000,7129000,-0.011656952
contig1,7128000,7138000,-0.047202796
contig1,7137000,7147000,-0.037902158
contig1,7146000,7156000,0.045402166
contig1,7155000,7165000,-0.13900709
contig1,7164000,7174000,0.04515116
contig1,7173000,7183000,-0.04604286
contig1,7182000,7192000,-0.0436457
contig1,7191000,7201000,0.002580645
contig1,7200000,7210000,-0.09821428
contig1,7209000,7219000,0.046296295
contig1,7218000,7228000,0.005233572
contig1,7227000,7237000,0.108063854
contig1,7236000,7246000,0.10870488
contig1,7245000,7255000,0.010044881
contig1,7254000,7264000,-0.09497935
contig1,7263000,7273000,-0.13244894
contig1,7272000,7282000,0.08257639
contig1,7281000,7291000,-0.042228993
contig1,7290000,7300000,-0.07981221
contig1,7299000,7309000,-0.014712439
contig1,7308000,7318000,-0.12624113
contig1,7317000,7327000,-0.05614431
contig1,7326000,7336000,-0.034556314
contig1,7335000,7345000,0.06334125
contig1,7344000,7354000,-0.0657822
contig1,7353000,7363000,0.09259259
contig1,7362000,7372000,-0.019732654
contig1,7371000,7381000,-0.052153215
contig1,7380000,7390000,0.051054854
contig1,7389000,7399000,0.039737813
contig1,7398000,7408000,-0.15845539
contig1,7407000,7417000,-0.07405822
contig1,7416000,7426000,0.05509466
contig1,7425000,7435000,0.015454358
contig1,7434000,7444000,-0.006964359
contig1,7443000,7453000,0.06553192
contig1,7452000,7462000,0.013998251
contig1,7461000,7471000,0.086538464
contig1,7470000,7480000,-0.13629195
contig1,7479000,7489000,-0.011293416
contig1,7488000,7498000,-0.055854365
contig1,7497000,7507000,-0.017000215
contig1,7506000,7516000,0.01102226
contig1,7515000,7525000,0.006571974
contig1,7524000,7534000,0.096985586
contig1,7533000,7543000,0.0829639
contig1,7542000,7552000,0.017343787
contig1,7551000,7561000,0.072975814
contig1,7560000,7570000,0.10764872
contig1,7569000,7579000,-0.046988748
contig1,7578000,7588000,0.11225541
contig1,7587000,7597000,0.013988978
contig1,7596000,7606000,0.017190775
contig1,7605000,7615000,-0.058271077
contig1,7614000,7624000,0.005684303
contig1,7623000,7633000,0.09753035
contig1,7632000,7642000,0.098012336
contig1,7641000,7651000,0.018999781
contig1,7650000,7660000,-0.11177221
contig1,7659000,7669000,0.11438475
contig1,7668000,7678000,0.10661445
contig1,7677000,7687000,-0.006899526
contig1,7686000,7696000,-0.058656383
contig1,7695000,7705000,-0.07730882
contig1,7704000,7714000,0.06042483
contig1,7713000,7723000,-0.041797753
contig1,7722000,7732000,0.08507854
contig1,7731000,7741000,0.052025497
contig1,7740000,7750000,-0.07218597
contig1,7749000,7759000,-0.009330951
contig1,7758000,7768000,0.1124498
contig1,7767000,7777000,0.07772245
contig1,7776000,7786000,0.054210413
contig1,7785000,7795000,0.10978373
contig1,7794000,7804000,0.02944586
contig1,7803000,7813000,-0.07852413
contig1,7812000,7822000,0.001899937
contig1,7821000,7831000,0.018707482
contig1,7830000,7840000,-0.024307758
contig1,7839000,7849000,-0.04015544
contig1,7848000,7858000,0.013535215
contig1,7857000,7867000,-0.061560635
contig1,7866000,7876000,0.115908615
contig1,7875000,7885000,0.016115353
contig1,7884000,7894000,-0.10435133
contig1,7893000,7903000,-0.043022823
contig1,7902000,7912000,0.027741656
contig1,7911000,7921000,-0.031652477
contig1,7920000,7930000,-0.04217119
contig1,7929000,7939000,0.10810811
contig1,7938000,7948000,-0.06503221
contig1,7947000,7957000,-0.005102041
contig1,7956000,7966000,-0.027015619
contig1,7965000,7975000,0.045547806
contig1,7974000,7984000,-0.09852105
contig1,7983000,7993000,-0.048600223
contig1,7992000,8002000,0.05857475
contig1,8001000,8011000,-0.03061463
contig1,8010000,8020000,0.052698683
contig1,8019000,8029000,0.09518322
contig1,8028000,8038000,0.09237446
contig1,8037000,8047000,-0.07868443
contig1,8046000,8056000,-0.007168459
contig1,8055000,8065000,0.021285744
contig1,8064000,8074000,-0.061766658
contig1,8073000,8083000,-0.034188036
contig1,8082000,8092000,-0.087781206
contig1,8091000,8101000,-0.12104199
contig1,8100000,8110000,-0.14823632
contig1,8109000,8119000,-0.004140787
contig1,8118000,8128000,0.09519018
contig1,8127000,8137000,0.21830185
contig1,8136000,8146000,-0.07790549
contig1,8145000,8155000,0.032608695
contig1,8154000,8164000,0.12063492
contig1,8163000,8173000,-0.007147233
contig1,8172000,8182000,0.059704687
contig1,8181000,8191000,-0.091830276
contig1,8190000,8200000,-0.08351178
contig1,8199000,8209000,-0.050926913
contig1,8208000,8218000,0.034232784
contig1,8217000,8227000,0.036273703
contig1,8226000,8236000,0.004851297
contig1,8235000,8245000,-0.113929495
contig1,8244000,8254000,-0.07601351
contig1,8253000,8263000,-0.01933874
contig1,8262000,8272000,-0.12035011
contig1,8271000,8281000,-0.1537092
contig1,8280000,8290000,0.004899778
contig1,8289000,8299000,0.05763874
contig1,8298000,8308000,-0.015416667
contig1,8307000,8317000,-0.11365107
contig1,8316000,8326000,-0.01924353
contig1,8325000,8335000,-0.009943796
contig1,8334000,8344000,0.015344148
contig1,8343000,8353000,-0.046864685
contig1,8352000,8362000,-0.001866058
contig1,8361000,8371000,0.05904059
contig1,8370000,8380000,-0.057007127
contig1,8379000,8389000,0.03020595
contig1,8388000,8398000,0.040472545
contig1,8397000,8407000,-0.06405694
contig1,8406000,8416000,0.032285653
contig1,8415000,8425000,0.056256063
contig1,8424000,8434000,-0.05028672
contig1,8433000,8443000,-0.07310925
contig1,8442000,8452000,-0.053222455
contig1,8451000,8461000,0.07463331
contig1,8460000,8470000,-0.08490133
contig1,8469000,8479000,0.06127946
contig1,8478000,8488000,0.019346518
contig1,8487000,8497000,-0.007773852
contig1,8496000,8506000,0.08136031
contig1,8505000,8515000,0.057166528
contig1,8514000,8524000,0.07743216
contig1,8523000,8533000,0.057111833
contig1,8532000,8542000,0.01088719
contig1,8541000,8551000,0.040019404
contig1,8550000,8560000,-0.025771184
contig1,8559000,8569000,-0.04120267
contig1,8568000,8578000,-0.07269076
contig1,8577000,8587000,-0.08123012
contig1,8586000,8596000,0.11964549
contig1,8595000,8605000,-0.11897901
contig1,8604000,8614000,0.11755006
contig1,8613000,8623000,0.12235047
contig1,8622000,8632000,-0.11025968
contig1,8631000,8641000,-0.03407903
contig1,8640000,8650000,-0.08004094
contig1,8649000,8659000,-0.03152477
contig1,8658000,8668000,0.048851214
contig1,8667000,8677000,-0.096325286
contig1,8676000,8686000,-0.009333899
contig1,8685000,8695000,0.09309577
contig1,8694000,8704000,0.05256355
contig1,8703000,8713000,-0.06084181
contig1,8712000,8722000,-0.022959184
contig1,8721000,8731000,-0.22001256
contig1,8730000,8740000,0.100220926
contig1,8739000,8749000,0.013333334
contig1,8748000,8758000,-0.059167605
contig1,8757000,8767000,0.06340788
contig1,8766000,8776000,-0.057772238
contig1,8775000,8785000,0.026304442
contig1,8784000,8794000,-0.07673569
contig1,8793000,8803000,-0.12212473
contig1,8802000,8812000,0.007459412
contig1,8811000,8821000,0.023529412
contig1,8820000,8830000,0.003987594
contig1,8829000,8839000,0.0239899
contig1,8838000,8848000,-0.03232622
contig1,8847000,8857000,-0.07777013
contig1,8856000,8866000,-0.05669782
contig1,8865000,8875000,-0.12955976
contig1,8874000,8884000,0.121199325
contig1,8883000,8893000,0.004610227
contig1,8892000,8902000,0.11863647
contig1,8901000,8911000,-0.068101935
contig1,8910000,8920000,-0.06205674
contig1,8919000,8929000,-0.032374825
contig1,8928000,8938000,0.057838053
contig1,8937000,8947000,-0.040775843
contig1,8946000,8956000,0.02097902
contig1,8955000,8965000,0.1136745
contig1,8964000,8974000,-0.14585283
contig1,8973000,8983000,-0.16485226
contig1,8982000,8992000,-0.19801159
contig1,8991000,9001000,-0.20673877
contig1,9000000,9010000,-0.20832458
contig1,9009000,9019000,-0.001405905
contig1,9018000,9028000,-0.1425996
contig1,9027000,9037000,-0.025089607
contig1,9036000,9046000,-0.087595776
contig1,9045000,9055000,0.08232066
contig1,9054000,9064000,0.13201387
contig1,9063000,9073000,0.02724177
contig1,9072000,9082000,0.024849398
contig1,9081000,9091000,0.10395824
contig1,9090000,9100000,-0.029057126
contig1,9099000,9109000,-0.04735376
contig1,9108000,9118000,0.028976697
contig1,9117000,9127000,-0.11603332
contig1,9126000,9136000,-0.24242425
contig1,9135000,9145000,-0.113134995
contig1,9144000,9154000,-0.11327649
contig1,9153000,9163000,-0.07949432
contig1,9162000,9172000,0.07692308
contig1,9171000,9181000,-0.031993438
contig1,9180000,9190000,-0.016082838
contig1,9189000,9199000,0.06305544
contig1,9198000,9208000,0.12283936
contig1,9207000,9217000,-0.001344689
contig1,9216000,9226000,0.13237774
contig1,9225000,9235000,-0.104127385
contig1,9234000,9244000,-0.07688975
contig1,9243000,9253000,-0.00873744
contig1,9252000,9262000,0.06179656
contig1,9261000,9271000,-0.0521701
contig1,9270000,9280000,-0.05082033
contig1,9279000,9289000,-0.010017422
contig1,9288000,9298000,-0.031384353
contig1,9297000,9307000,0.027496383
contig1,9306000,9316000,-0.018012008
contig1,9315000,9325000,-0.07038627
contig1,9324000,9334000,-0.058412176
contig1,9333000,9343000,-0.009199013
contig1,9342000,9352000,0.075459994
contig1,9351000,9361000,0.16122144
contig1,9360000,9370000,-0.14443736
contig1,9369000,9379000,-0.16683316
contig1,9378000,9388000,0.08324726
contig1,9387000,9397000,0.081719995
contig1,9396000,9406000,0.20904729
contig1,9405000,9415000,0.11641014
contig1,9414000,9424000,0.058268365
contig1,9423000,9433000,0.013449024
contig1,9432000,9442000,-0.051727932
contig1,9441000,9451000,-0.01252824
contig1,9450000,9460000,0.09098825
contig1,9459000,9469000,-0.030524505
contig1,9468000,9478000,0.002169197
contig1,9477000,9487000,-0.048728812
contig1,9486000,9496000,-0.07469149
contig1,9495000,9505000,0.011395399
contig1,9504000,9514000,0.05403541
contig1,9513000,9523000,-0.009410145
contig1,9522000,9532000,-0.02813405
contig1,9531000,9541000,-0.0205291
contig1,9540000,9550000,0.059638806
contig1,9549000,9559000,-0.03699236
contig1,9558000,9568000,0.062460568
contig1,9567000,9577000,0.01618705
contig1,9576000,9586000,0.10365572
contig1,9585000,9595000,0.003280123
contig1,9594000,9604000,-0.12973884
contig1,9603000,9613000,0.012817727
contig1,9612000,9622000,-0.008547009
contig1,9621000,9631000,-0.08884688
contig1,9630000,9640000,0.22790697
contig1,9639000,9649000,-0.002159827
contig1,9648000,9658000,9.97E-04
contig1,9657000,9667000,-0.15420467
contig1,9666000,9676000,-0.033196907
contig1,9675000,9685000,0.004511895
contig1,9684000,9694000,0.13733387
contig1,9693000,9703000,0.021472393
contig1,9702000,9712000,-0.043896805
contig1,9711000,9721000,0.09385631
contig1,9720000,9730000,0.043833263
contig1,9729000,9739000,0.006533003
contig1,9738000,9748000,0.03585836
contig1,9747000,9757000,0.049488056
contig1,9756000,9766000,0.015606242
contig1,9765000,9775000,0.054746136
contig1,9774000,9784000,6.40E-04
contig1,9783000,9793000,0.046396397
contig1,9792000,9802000,-0.06544055
contig1,9801000,9811000,0.21823588
contig1,9810000,9820000,0.0698385
contig1,9819000,9829000,-0.020524018
contig1,9828000,9838000,-0.004185944
contig1,9837000,9847000,-0.074283235
contig1,9846000,9856000,-0.010726574
contig1,9855000,9865000,0.15509468
contig1,9864000,9874000,-0.046620566
contig1,9873000,9883000,0.10110894
contig1,9882000,9892000,-0.08
contig1,9891000,9901000,-0.18557149
contig1,9900000,9910000,-0.019965278
contig1,9909000,9919000,-0.07822847
contig1,9918000,9928000,0.045126725
contig1,9927000,9937000,0.060890887
contig1,9936000,9946000,0.13540535
contig1,9945000,9955000,0.11546225
contig1,9954000,9964000,0.06625259
contig1,9963000,9973000,-0.0652936
contig1,9972000,9982000,-0.12738854
contig1,9981000,9991000,-0.21181796
contig1,9990000,10000000,-0.10417528
contig1,9999000,10009000,0.004395605
contig1,10008000,10018000,-0.06758957
contig1,10017000,10027000,-0.15686275
contig1,10026000,10036000,-0.019449258
contig1,10035000,10045000,0.047675803
contig1,10044000,10054000,0.08206565
contig1,10053000,10063000,0.011285772
contig1,10062000,10072000,0.05553287
contig1,10071000,10081000,-0.050676357
contig1,10080000,10090000,-0.009759272
contig1,10089000,10099000,0.102082066
contig1,10098000,10108000,-0.055689014
contig1,10107000,10117000,-0.06842684
contig1,10116000,10126000,-0.11931065
contig1,10125000,10135000,0.004634294
contig1,10134000,10144000,-0.0625922
contig1,10143000,10153000,-0.041070603
contig1,10152000,10162000,-0.077120826
contig1,10161000,10171000,-0.034349505
contig1,10170000,10180000,0.100572735
contig1,10179000,10189000,0.04892117
contig1,10188000,10198000,-0.11303647
contig1,10197000,10207000,0.047542304
contig1,10206000,10216000,0.07308456
contig1,10215000,10225000,0.028507296
contig1,10224000,10234000,0.00472103
contig1,10233000,10243000,0.048207663
contig1,10242000,10252000,-0.027497709
contig1,10251000,10261000,-0.016393442
contig1,10260000,10270000,0.09387933
contig1,10269000,10279000,0.06844895
contig1,10278000,10288000,-0.04376954
contig1,10287000,10297000,0.01632113
contig1,10296000,10306000,0.012926468
contig1,10305000,10315000,0.11135709
contig1,10314000,10324000,-0.055376098
contig1,10323000,10333000,-0.086267605
contig1,10332000,10342000,0.11821662
contig1,10341000,10351000,-0.001557979
contig1,10350000,10360000,-0.003979058
contig1,10359000,10369000,-0.059582036
contig1,10368000,10378000,-0.099005796
contig1,10377000,10387000,0.04761905
contig1,10386000,10396000,-0.007254342
contig1,10395000,10405000,-0.003892734
contig1,10404000,10414000,-0.032230884
contig1,10413000,10423000,-0.034354303
contig1,10422000,10432000,0.010560147
contig1,10431000,10441000,0.003879926
contig1,10440000,10450000,-0.103544965
contig1,10449000,10459000,-0.029614605
contig1,10458000,10468000,-0.060832445
contig1,10467000,10477000,-0.12611088
contig1,10476000,10486000,0.039177064
contig1,10485000,10495000,-0.056509946
contig1,10494000,10504000,0.07635893
contig1,10503000,10513000,-0.05612245
contig1,10512000,10522000,-0.013260174
contig1,10521000,10531000,-0.06429943
contig1,10530000,10540000,0.034634147
contig1,10539000,10549000,0.049419265
contig1,10548000,10558000,0.030542739
contig1,10557000,10567000,-0.05251397
contig1,10566000,10576000,-0.030303031
contig1,10575000,10585000,-0.014360611
contig1,10584000,10594000,0.005029521
contig1,10593000,10603000,0.1409823
contig1,10602000,10612000,0.13394277
contig1,10611000,10621000,0.1487587
contig1,10620000,10630000,-0.027038015
contig1,10629000,10639000,-0.10357507
contig1,10638000,10648000,0.1014377
contig1,10647000,10657000,0.0412351
contig1,10656000,10666000,-0.06474243
contig1,10665000,10675000,-0.020481927
contig1,10674000,10684000,0.15372488
contig1,10683000,10693000,-0.12736823
contig1,10692000,10702000,-0.13976891
contig1,10701000,10711000,0.09056244
contig1,10710000,10720000,0.06273764
contig1,10719000,10729000,-0.03198948
contig1,10728000,10738000,-0.05155099
contig1,10737000,10747000,0.077678986
contig1,10746000,10756000,0.03
contig1,10755000,10765000,-0.09545958
contig1,10764000,10774000,-0.10247503
contig1,10773000,10783000,-0.08546825
contig1,10782000,10792000,-0.002657219
contig1,10791000,10801000,-0.066355735
contig1,10800000,10810000,0.016444445
contig1,10809000,10819000,-0.13409793
contig1,10818000,10828000,-0.053466246
contig1,10827000,10837000,0.061207082
contig1,10836000,10846000,-0.13995485
contig1,10845000,10855000,-0.0252386
contig1,10854000,10864000,-0.06841404
contig1,10863000,10873000,0.11007545
contig1,10872000,10882000,-0.05859375
contig1,10881000,10891000,0.050612435
contig1,10890000,10900000,-0.10566206
contig1,10899000,10909000,4.31E-04
contig1,10908000,10918000,2.21E-04
contig1,10917000,10927000,-4.42E-04
contig1,10926000,10936000,0.06649507
contig1,10935000,10945000,0.016987037
contig1,10944000,10954000,-0.09090909
contig1,10953000,10963000,-0.018800357
contig1,10962000,10972000,0.08811749
